year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,fin46,fin47,fin48a,fin48b,fin48c,fin48d,fin48e,fin48f,fin49a,fin49b,fin49c,fin49d,fin49e,fin49f,fin50,fin51
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126616070,0.941260162,1,24,2,2,2,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,1,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126741082,0.474059588,2,69,2,4,2,2,1,1,1,1,1,0,4,4,1,4,0,2,2,1,1,1,1,2,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,1,4,2,,,,2,2,,1,2,2,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,1,2,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,3,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126853859,1.225832837,2,17,2,3,1,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,2,,1,1,,1,2,,1,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126897666,0.776772062,2,16,2,2,1,1,0,0,0,0,1,0,2,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,2,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,2,1,2,2,2,2,2,1,1,1,1,2,2,,,,,,,,,,,,,,,,,1,,2,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126902224,0.42796523,1,24,2,1,2,2,0,0,0,0,0,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,7,,4,2,,,,2,2,,4,2,2,,2,,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,3,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126922018,0.308242547,1,51,2,4,1,2,1,1,1,1,1,0,2,4,4,4,0,2,1,1,1,1,2,2,2,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,2,1,1,1,,7,,3,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,3,,1,1,1,2,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,126936238,0.792006654,1,50,1,4,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,1,2,2,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127070021,0.257212146,1,24,2,5,2,2,0,1,1,1,0,1,4,4,4,4,0,2,3,1,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,3,2,,,,2,2,,1,2,2,,2,,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,2,,2,1,,1,2,,1,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127170531,0.283970401,1,35,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127332844,1.456913093,1,18,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,0,2,1,2,2,2,2,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127414953,1.342356606,1,53,1,5,2,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,1,2,2,1,7,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127604153,2.485022294,2,40,1,1,2,2,0,1,1,1,0,1,2,4,4,4,0,2,3,1,2,,,,,,,,,,2,2,2,2,1,2,1,2,3,,,,,,,,,,,,,,,,2,1,2,4,2,2,,2,2,,2,2,2,,2,2,2,,,2,5,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,1,1,2,2,1,1,4,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127623701,0.405968606,1,50,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127649567,0.705945122,1,20,2,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,1,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127717492,1.205798601,2,19,2,1,1,2,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,2,1,2,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127910034,0.992835663,1,17,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127925255,2.803104244,2,54,1,1,2,2,1,0,1,1,1,0,4,1,1,4,0,2,3,1,1,1,1,2,2,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,1,,2,,2,2,2,2,,,4,2,1,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,1,2,2,2,1,1,2,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,127981020,0.300959026,2,36,2,2,1,2,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,128021032,1.806788896,1,27,1,4,2,2,1,0,1,0,1,0,4,1,4,4,0,4,2,1,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,2,3,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,3,2,,2,1,2,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,128031418,2.889474023,2,25,1,1,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,1,4,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,128103123,2.889474023,2,28,1,1,1,2,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,1,1,1,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,1,1,2,,2,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,128243499,1.21914521,2,23,2,4,2,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,1,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,128364804,0.905493391,2,50,1,2,1,2,1,0,1,0,1,0,2,4,4,4,0,2,2,0,1,2,2,3,3,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,1,2,,,,2,2,,4,2,2,,1,2,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,1,1,,1,,2,2,2,,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,128522664,0.641439777,2,62,2,4,2,2,1,0,1,1,0,0,4,4,1,4,0,1,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,3,2,2,,,,2,2,,1,2,2,,2,,2,,2,1,1,2,,,2,,,,,,,,,2,1,1,2,,,2,2,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,2,,2,2,,2,1,,1,1,3,,2,2,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129000134,0.919778178,2,76,1,5,2,2,1,0,1,0,0,0,4,1,1,4,0,4,3,1,1,2,1,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,3,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,1,1,1,2,,,2,2,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129149096,0.587328427,1,30,2,5,2,2,0,1,1,1,1,1,4,4,4,4,0,2,2,1,2,,,,,,,,,,2,1,1,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,2,2,1,,,,2,1,2,2,,,,2,2,,4,2,2,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,1,2,,1,1,,1,1,3,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129168758,1.158284919,1,45,1,1,1,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,1,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,1,2,,,,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129217802,0.582091587,2,69,3,5,2,1,1,0,1,1,1,0,4,4,1,4,0,2,2,1,1,1,2,2,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,2,2,2,,,,2,2,,4,2,2,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,1,2,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129581932,1.076570954,1,38,1,3,2,1,1,0,1,1,0,0,4,1,4,4,0,4,3,1,1,1,1,2,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129603639,1.069072811,1,27,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,1,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,2,,2,2,,2,1,,1,2,,2,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129611041,0.301853702,2,40,2,4,1,2,0,0,0,0,1,0,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,2,1,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129621035,0.330236221,2,71,2,5,2,2,1,0,1,0,0,0,4,1,4,4,0,2,3,1,1,2,1,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,2,1,2,,,,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129703750,1.007538349,1,15,2,4,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,1,5,1,2,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129708614,1.208120945,1,54,1,3,1,2,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,2,2,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,2,,2,2,,2,1,,2,2,,1,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129780472,0.495354332,2,56,2,5,1,2,0,1,1,1,1,1,2,4,4,4,0,2,1,1,2,,,,,,,,,,2,2,2,2,1,2,1,2,1,,,,,,,,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,1,2,1,,,,4,1,3,2,,,,2,2,,1,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129807914,0.896457556,1,50,1,4,2,1,1,0,1,1,0,1,4,1,1,4,0,2,3,1,1,1,1,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,2,2,,2,2,,2,,2,2,2,2,2,,,2,2,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,1,1,1,2,,,1,2,,2,,,,,,6,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129816941,0.563790795,1,16,2,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,1,2,,2,1,,1,2,,1,1,1,2,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129855003,0.517848042,2,23,2,3,1,1,0,1,1,1,1,1,2,4,4,2,0,2,1,1,2,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,1,1,3,2,2,,2,2,,1,2,2,2,2,2,2,,,,2,2,2,2,,,,2,2,,1,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,3,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),77385958,129970264,0.909600246,2,21,2,3,1,1,0,1,1,1,1,1,4,4,4,4,0,2,3,1,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,1,,,2,2,1,4,1,2,2,2,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
